"","cata","title","date","year","time","re","fw"
"1062","公告"," 請節制勿鬧板","12/21",2012,2012-12-21,FALSE,FALSE
"1063","爆卦"," 聽說今天是借摸日?","12/21",2012,2012-12-21,FALSE,FALSE
"1064","公告"," 水桶","12/21",2012,2012-12-21,FALSE,FALSE
"1065","問卦"," 有沒有google也信世界末日的八卦","12/21",2012,2012-12-21,TRUE,FALSE
"1066","公告"," 水桶名單：nsysuistyle","12/21",2012,2012-12-21,FALSE,FALSE
"1067","新聞"," 末日熱潮 馬雅後裔淡定","12/21",2012,2012-12-21,TRUE,FALSE
"1068","問卦"," 有沒有馬英九跟金小刀的八卦？","12/21",2012,2012-12-21,FALSE,FALSE
"1069","公告"," 水桶","12/22",2012,2012-12-22,FALSE,FALSE
"1070","公告"," 2013年元月1日 板規修訂事項宣導","12/22",2012,2012-12-22,FALSE,FALSE
"1071","公告"," 水桶名單：GreeceTogo、gbcccc","12/22",2012,2012-12-22,FALSE,FALSE
"1072","公告"," Gossiping 樂透開獎","12/22",2012,2012-12-22,FALSE,FALSE
"1073","問卦"," 有沒有50個以上的SG被告的八卦?","12/22",2012,2012-12-22,FALSE,FALSE
"1074","公告"," 水桶","12/23",2012,2012-12-23,FALSE,FALSE
"1075","公告"," 水桶","12/23",2012,2012-12-23,FALSE,FALSE
"1076","公告"," 年度代表字與成語-票選與P幣贈獎活動開始","12/24",2012,2012-12-24,FALSE,FALSE
"1077","問卦"," 用HDR拍照算不算後製修圖？","12/24",2012,2012-12-24,TRUE,FALSE
"1078","公告"," 水桶","12/25",2012,2012-12-25,FALSE,FALSE
"1079","問卦"," 有沒有講話喜歡中英文夾雜的八卦?","12/25",2012,2012-12-25,TRUE,FALSE
"1080","新聞"," 確定心無旁騖 落榜生訴願成功","12/25",2012,2012-12-25,TRUE,FALSE
"1081","公告"," 水桶&解除水桶","12/25",2012,2012-12-25,FALSE,FALSE
"1082","公告"," 水桶","12/25",2012,2012-12-25,FALSE,FALSE
"1083","公告"," 水桶","12/26",2012,2012-12-26,FALSE,FALSE
"1084","公告"," 水桶名單：rinkyo","12/26",2012,2012-12-26,FALSE,FALSE
"1085","公告"," 關於女大生跳樓事件","12/26",2012,2012-12-26,FALSE,FALSE
"1086","公告"," 關於女大生跳樓事件","12/26",2012,2012-12-26,TRUE,FALSE
"1087","問卦"," 6÷2(1+2) =?","12/26",2012,2012-12-26,TRUE,FALSE
"1088","公告"," 水桶","12/27",2012,2012-12-27,FALSE,FALSE
"1089","公告"," 板規事項","12/28",2012,2012-12-28,FALSE,FALSE
"1090","公告"," 水桶名單","12/29",2012,2012-12-29,FALSE,FALSE
"1091","討論"," 關於寫食記這回事 心得分享","12/29",2012,2012-12-29,FALSE,TRUE
"1092","公告"," 水桶","12/30",2012,2012-12-30,FALSE,FALSE
"1093","公告"," 2012年代表成語與2013年代表字- 得獎名單","12/31",2012,2012-12-31,FALSE,FALSE
"1094","公告"," 水桶","12/31",2012,2012-12-31,FALSE,FALSE
"1095","爆卦"," 2013年新年快樂! 楊佩綺我愛妳","1/01",2013,2013-01-01,FALSE,FALSE
"1096","公告"," 八卦版跨年活動","1/01",2013,2013-01-01,FALSE,FALSE
"1097","公告"," 2013新年快樂活動至00:13止","1/01",2013,2013-01-01,FALSE,FALSE
"1098","公告"," 八卦跨年活動結束 00:13","1/01",2013,2013-01-01,FALSE,FALSE
"1099","公告"," 水桶","1/01",2013,2013-01-01,FALSE,FALSE
"1100","公告"," 八卦板板規(102.01.01)","1/01",2013,2013-01-01,FALSE,FALSE
"1101","公告"," 八卦板板規(102.01.01)修改事項","1/01",2013,2013-01-01,FALSE,FALSE
"1102","公告"," 板規更動後之水桶期間調整","1/01",2013,2013-01-01,FALSE,FALSE
"1103","公告"," 板務事項說明","1/02",2013,2013-01-02,FALSE,FALSE
"1104","公告"," 水桶","1/02",2013,2013-01-02,FALSE,FALSE
"1105","公告"," 水桶","1/03",2013,2013-01-03,FALSE,FALSE
"1106","問卦"," 如果yif變麵包不是用剪接的，鄉民該...？","1/03",2013,2013-01-03,TRUE,FALSE
"1107","問卦"," 要怎樣跟外勞妹交往？","1/03",2013,2013-01-03,TRUE,FALSE
"1108","公告"," 關於祭品文","1/04",2013,2013-01-04,FALSE,FALSE
"1109","公告"," 水桶名單：qwerty666","1/05",2013,2013-01-05,FALSE,FALSE
"1110","新聞"," 許博允性騷女聲樂家 仗勢強吻 北市府包庇","1/05",2013,2013-01-05,TRUE,FALSE
"1111","問卦"," 有魔戒人物自介都要報老爸的名子的八卦?","1/05",2013,2013-01-05,TRUE,FALSE
"1112","公告"," 水桶","1/05",2013,2013-01-05,FALSE,FALSE
"1113","公告"," 水桶名單：GV13、liangda","1/06",2013,2013-01-06,FALSE,FALSE
"1114","公告"," 水桶及說明","1/07",2013,2013-01-07,FALSE,FALSE
"1115","新聞"," 假發票 小英：別用國家大帽子綁住學者","1/07",2013,2013-01-07,TRUE,FALSE
"1116","公告"," 水桶名單KobeRossi、RachelMcAdam、sony1733","1/08",2013,2013-01-08,FALSE,FALSE
"1117","公告"," 水桶","1/09",2013,2013-01-09,FALSE,FALSE
"1118","公告"," 水桶名單：a10141013","1/09",2013,2013-01-09,FALSE,FALSE
"1119","公告"," 水桶名單：javasakino、xeins","1/09",2013,2013-01-09,FALSE,FALSE
"1120","新聞"," 7歲童掉玩具　寫信到樂高得到貼心補發","1/09",2013,2013-01-09,FALSE,FALSE
"1121","爆卦"," 在台北市看到蜂鳥","1/10",2013,2013-01-10,TRUE,FALSE
"1122","公告"," 水桶名單：miss98、ARMY200R2B2C","1/10",2013,2013-01-10,FALSE,FALSE
"1123","問卦"," 有沒有蚊子越來越大隻的八卦？","1/11",2013,2013-01-11,TRUE,FALSE
"1124","公告"," 水桶","1/11",2013,2013-01-11,FALSE,FALSE
"1125","公告"," 水桶名單：yrrh、ldstar、schooldance","1/11",2013,2013-01-11,FALSE,FALSE
"1126","新聞"," 特戰較操!台大碩士當兵自盡 軍方免付百萬","1/11",2013,2013-01-11,TRUE,FALSE
"1127","公告"," 水桶 & 水桶解除","1/12",2013,2013-01-12,FALSE,FALSE
"1128","公告"," 水桶名單：QQTen","1/12",2013,2013-01-12,FALSE,FALSE
"1129","公告"," 水桶名單：Lindemann","1/13",2013,2013-01-13,FALSE,FALSE
"1130","新聞"," 蘇嗆罷免！ 馬曾說民調低18%就該下台 ","1/14",2013,2013-01-14,TRUE,FALSE
"1131","公告"," 水桶","1/14",2013,2013-01-14,FALSE,FALSE
"1132","公告"," 水桶","1/14",2013,2013-01-14,FALSE,FALSE
"1133","公告"," 水桶","1/15",2013,2013-01-15,FALSE,FALSE
"1134","公告"," 水桶","1/16",2013,2013-01-16,FALSE,FALSE
"1135","新聞"," 驚悚！「火來了」 男躲逃生口活活被燒死","1/16",2013,2013-01-16,TRUE,FALSE
"1136","公告"," 八卦板板規(102.01.16)","1/16",2013,2013-01-16,FALSE,FALSE
"1137","公告"," 水桶名單：ggg1356114、SeaNMiz、wahdee","1/17",2013,2013-01-17,FALSE,FALSE
"1138","公告"," 水桶","1/19",2013,2013-01-19,FALSE,FALSE
"1139","公告"," 水桶名單","1/21",2013,2013-01-21,FALSE,FALSE
"1140","申請"," 請辭板主(morrischen2)","1/21",2013,2013-01-21,FALSE,TRUE
"1141","公告"," 八卦板板主選舉方式修改說明","1/21",2013,2013-01-21,FALSE,FALSE
"1142","公告"," 水桶名單：SAMURAI1129","1/22",2013,2013-01-22,FALSE,FALSE
"1143","公告"," 2013年元月份 八卦板主徵選","1/23",2013,2013-01-23,FALSE,FALSE
"1144","公告"," 水桶","1/23",2013,2013-01-23,FALSE,FALSE
"1145","問卦","台中這次立委補選候選人有沒有當兵?","1/23",2013,2013-01-23,FALSE,FALSE
"1146","公告"," 水桶","1/23",2013,2013-01-23,FALSE,FALSE
"1147","公告"," 板主徵選截止時間(1/24 12:10:48)","1/24",2013,2013-01-24,FALSE,FALSE
"1148","公告"," 板主群立場及兩位參選人退選","1/24",2013,2013-01-24,FALSE,FALSE
"1149","公告"," 本板2013年元月板主選舉第一階段開始投票","1/24",2013,2013-01-24,FALSE,FALSE
"1150","新聞"," 藝人戎祥猝逝 享年44歲","1/25",2013,2013-01-25,TRUE,FALSE
"1151","公告"," 水桶","1/25",2013,2013-01-25,FALSE,FALSE
"1152","公告"," 水桶名單","1/26",2013,2013-01-26,FALSE,FALSE
"1153","問卦"," 嘉南科大 大仁科大 藥學系","1/29",2013,2013-01-29,TRUE,FALSE
"1154","公告"," 水桶名單","1/29",2013,2013-01-29,FALSE,FALSE
"1155","Gossiping"," 看板 選情報導","1/29",2013,2013-01-29,FALSE,FALSE
"1156","公告"," 八卦板主選舉第二階段投票開始","1/29",2013,2013-01-29,FALSE,FALSE
"1157","新聞"," 余祥銓甩靠爸惡名　改當月薪3萬搬運工","1/30",2013,2013-01-30,TRUE,FALSE
"1158","公告"," 水桶名單","1/31",2013,2013-01-31,FALSE,FALSE
"1159","新聞"," 網友唱衰賭王品牛排　余祥銓：準備請客吧","1/31",2013,2013-01-31,TRUE,FALSE
"1160","公告"," 水桶","1/31",2013,2013-01-31,FALSE,FALSE
"1161","問卦"," 有沒有李紀珠的八卦?","2/01",2013,2013-02-01,FALSE,FALSE
"1162","爆卦"," 剛才吃義美巧克力酥片吃到一條鐵絲","2/01",2013,2013-02-01,TRUE,FALSE
"1163","新聞"," 馬能扁卻不能","2/01",2013,2013-02-01,FALSE,FALSE
"1164","公告"," 水桶","2/01",2013,2013-02-01,FALSE,FALSE
"1165","公告"," 版主選舉請各位踴躍投票","2/03",2013,2013-02-03,FALSE,FALSE
"1166","公告"," 水桶名單","2/03",2013,2013-02-03,FALSE,FALSE
"1167","Gossiping"," 看板 選情報導","2/03",2013,2013-02-03,FALSE,FALSE
"1168","公告"," 水桶名單：orz007","2/04",2013,2013-02-04,FALSE,FALSE
"1169","公告"," 水桶名單：chenkuo756","2/04",2013,2013-02-04,FALSE,FALSE
"1170","公告"," 水桶","2/04",2013,2013-02-04,FALSE,FALSE
"1171","公告"," 水桶","2/04",2013,2013-02-04,FALSE,FALSE
"1172","新聞"," 17歲高一女 發現肺癌標靶","2/04",2013,2013-02-04,TRUE,FALSE
"1173","公告"," 劣文處理","2/05",2013,2013-02-05,FALSE,FALSE
"1174","公告"," 請勿代他人發文問卦","2/05",2013,2013-02-05,FALSE,FALSE
"1175","公告"," 水桶名單","2/06",2013,2013-02-06,FALSE,FALSE
"1176","公告"," 水桶","2/07",2013,2013-02-07,FALSE,FALSE
"1177","公告"," 水桶","2/07",2013,2013-02-07,FALSE,FALSE
"1178","公告"," 水桶","2/08",2013,2013-02-08,FALSE,FALSE
"1179","公告"," 劣退公告","2/08",2013,2013-02-08,FALSE,FALSE
"1180","公告"," 水桶","2/08",2013,2013-02-08,FALSE,FALSE
"1181","公告"," 水桶","2/09",2013,2013-02-09,FALSE,FALSE
"1182","公告"," 水桶","2/10",2013,2013-02-10,FALSE,FALSE
"1183","公告"," 水桶","2/11",2013,2013-02-11,FALSE,FALSE
"1184","公告"," 新板主上任 (boyo)","2/12",2013,2013-02-12,FALSE,FALSE
"1185","公告"," 劣退公告","2/12",2013,2013-02-12,FALSE,FALSE
"1186","公告"," 水桶","2/13",2013,2013-02-13,FALSE,FALSE
"1187","公告"," 八卦板二月份 ★板主徵選☆","2/13",2013,2013-02-13,FALSE,FALSE
"1188","公告"," 劣退","2/13",2013,2013-02-13,FALSE,FALSE
"1189","公告"," ☆報名參選板主時間延長２４小時★","2/14",2013,2013-02-14,FALSE,FALSE
"1190","新聞"," 過完情人節 精神科病人增多","2/15",2013,2013-02-15,FALSE,FALSE
"1191","新聞"," 巡山撿垃圾 他是日本人","2/15",2013,2013-02-15,TRUE,FALSE
"1192","公告"," ===========參選報名截止線===========","2/15",2013,2013-02-15,FALSE,FALSE
"1193","公告"," 參選人goodtoyou喪失參選資格","2/15",2013,2013-02-15,FALSE,FALSE
"1194","公告"," ★八卦板主第一階段投票開始★","2/16",2013,2013-02-16,FALSE,FALSE
"1195","公告"," 水桶","2/16",2013,2013-02-16,FALSE,FALSE
"1196","公告"," 八卦板板規 (102/2/16)","2/16",2013,2013-02-16,FALSE,FALSE
"1197","公告"," 水桶","2/17",2013,2013-02-17,FALSE,FALSE
"1198","爆卦"," 台大醫院醫師","2/17",2013,2013-02-17,TRUE,FALSE
"1199","爆卦"," 台大醫院醫師","2/17",2013,2013-02-17,TRUE,FALSE
"1200","問卦"," 南韓漢城(首爾)會排斥釜山人嗎??","2/17",2013,2013-02-17,TRUE,FALSE
"1201","問卦"," 馬雅人羽毛弓箭手","2/17",2013,2013-02-17,TRUE,FALSE
"1202","公告"," 水桶","2/17",2013,2013-02-17,FALSE,FALSE
"1203","公告"," 水桶","2/18",2013,2013-02-18,FALSE,FALSE
"1204","公告"," 水桶解除","2/18",2013,2013-02-18,FALSE,FALSE
"1205","問卦"," 為啥John要翻譯成約翰的八卦?","2/19",2013,2013-02-19,TRUE,FALSE
"1206","公告"," 水桶","2/19",2013,2013-02-19,FALSE,FALSE
"1207","問卦"," 為啥John要翻譯成約翰的八卦?","2/19",2013,2013-02-19,TRUE,FALSE
"1208","問卦"," 為啥John要翻譯成約翰的八卦?","2/19",2013,2013-02-19,TRUE,FALSE
"1209","問卦"," 有沒有鄭家瑜的八卦","2/19",2013,2013-02-19,TRUE,FALSE
"1210","公告"," 水桶","2/20",2013,2013-02-20,FALSE,FALSE
"1211","新聞"," 美國流浪「人面狗」爆紅　欲認養數爆增","2/20",2013,2013-02-20,FALSE,FALSE
"1212","問卦"," 有沒有飛狗巴士的八卦","2/20",2013,2013-02-20,FALSE,FALSE
"1213","新聞"," 菲國巨鱷 疑因焦慮死於肺炎","2/20",2013,2013-02-20,FALSE,FALSE
"1214","公告"," 水桶名單","2/21",2013,2013-02-21,FALSE,FALSE
"1215","公告"," 水桶名單","2/21",2013,2013-02-21,FALSE,FALSE
"1216","Gossiping"," 看板 選情報導","2/21",2013,2013-02-21,FALSE,FALSE
"1217","Gossiping"," 看板 選情報導","2/21",2013,2013-02-21,FALSE,FALSE
"1218","公告"," 第一屆任期制板主第一階段初選結果","2/21",2013,2013-02-21,FALSE,FALSE
"1219","公告"," ★八卦板主總決賽投票開始了★","2/21",2013,2013-02-21,FALSE,FALSE
"1220","新聞"," 頂樓有鎖！藍可兒陳屍水塔洛城警方：非常","2/21",2013,2013-02-21,TRUE,FALSE
"1221","公告"," 劣退","2/21",2013,2013-02-21,FALSE,FALSE
"1222","公告"," 水桶名單","2/21",2013,2013-02-21,FALSE,FALSE
"1223","問卦"," 有沒有學藝股長的八卦","2/21",2013,2013-02-21,FALSE,FALSE
"1224","公告"," 水桶名單","2/21",2013,2013-02-21,FALSE,FALSE
"1225","爆卦"," 大陸人讓小孩在電梯大便","2/21",2013,2013-02-21,TRUE,FALSE
"1226","公告"," fuxkyou取消參選資格！","2/21",2013,2013-02-21,FALSE,FALSE
"1227","公告"," 水桶","2/21",2013,2013-02-21,FALSE,FALSE
"1228","問卦","今日最火..2013-2/15 Impreza VS Yaris","2/21",2013,2013-02-21,TRUE,FALSE
"1229","問卦"," 黃妃的八卦","2/22",2013,2013-02-22,FALSE,FALSE
"1230","公告"," 關於記名公投","2/22",2013,2013-02-22,FALSE,FALSE
"1231","公告"," 水桶名單","2/23",2013,2013-02-23,FALSE,FALSE
"1232","公告"," 水桶","2/23",2013,2013-02-23,FALSE,FALSE
"1233","公告"," 水桶","2/23",2013,2013-02-23,FALSE,FALSE
"1234","公告"," 關於剛剛隱版","2/24",2013,2013-02-24,FALSE,FALSE
"1235","公告"," 自3/1號起 八卦版上站次數變動","2/24",2013,2013-02-24,FALSE,FALSE
"1236","公告"," 水桶名單","2/25",2013,2013-02-25,FALSE,FALSE
"1237","爆卦"," 最佳影片 少年PI","2/25",2013,2013-02-25,FALSE,FALSE
"1238","公告"," 水桶(警告)","2/25",2013,2013-02-25,FALSE,FALSE
"1239","公告"," 劣退 + 水桶","2/25",2013,2013-02-25,FALSE,FALSE
"1240","公告"," 板主投票剩餘11小時 請把握時間投票","2/26",2013,2013-02-26,FALSE,FALSE
"1241","Gossiping"," 看板 選情報導","2/26",2013,2013-02-26,FALSE,FALSE
"1242","申請"," 板主請辭","2/26",2013,2013-02-26,FALSE,TRUE
"1243","公告"," 水桶","2/26",2013,2013-02-26,FALSE,FALSE
"1244","公告"," 水桶名單","2/27",2013,2013-02-27,FALSE,FALSE
"1245","公告"," 水桶","2/27",2013,2013-02-27,FALSE,FALSE
"1246","新聞"," 你當不了AV男優，相信我！","2/27",2013,2013-02-27,TRUE,FALSE
"1247","公告"," 水桶(警告)","2/27",2013,2013-02-27,FALSE,FALSE
"1248","公告"," 八卦版開始投票!","2/27",2013,2013-02-27,FALSE,FALSE
"1249","公告"," 水桶","2/27",2013,2013-02-27,FALSE,FALSE
"1250","公告"," 水桶名單","2/28",2013,2013-02-28,FALSE,FALSE
"1251","公告"," 劣退","2/28",2013,2013-02-28,FALSE,FALSE
"1252","公告"," 水桶名單：benka","3/01",2013,2013-03-01,FALSE,FALSE
"1253","公告"," 新板主上任 (PTTOnline/Bignana)","3/01",2013,2013-03-01,FALSE,FALSE
"1254","公告"," 發文限制變更通知","3/01",2013,2013-03-01,FALSE,FALSE
"1255","公告"," 新增板主：PTTOnline/Bignana","3/01",2013,2013-03-01,FALSE,FALSE
"1256","公告"," kopiayu水桶","3/01",2013,2013-03-01,FALSE,FALSE
"1257","爆卦"," 台北又有美工刀之狼了.....","3/01",2013,2013-03-01,FALSE,FALSE
"1258","公告"," 劣退(刪除推文)","3/01",2013,2013-03-01,FALSE,FALSE
"1259","公告"," 水桶公告","3/01",2013,2013-03-01,FALSE,FALSE
"1260","問卦"," 到底是誰的 父與子","3/01",2013,2013-03-01,FALSE,FALSE
"1261","公告"," vaude、Yukirin警告一次","3/01",2013,2013-03-01,FALSE,FALSE
"1262","公告"," 七天後將舉辦進板畫面徵選活動","3/02",2013,2013-03-02,FALSE,FALSE
"1263","公告"," 水桶名單","3/02",2013,2013-03-02,FALSE,FALSE
"1264","公告"," 水桶名單","3/02",2013,2013-03-02,FALSE,FALSE
"1265","公告"," orze04水桶","3/02",2013,2013-03-02,FALSE,FALSE
"1266","公告"," 水桶名單","3/03",2013,2013-03-03,FALSE,FALSE
"1267","公告"," 棒球賽事時請勿濫用爆卦","3/03",2013,2013-03-03,FALSE,FALSE
"1268","公告"," 取消劣文道歉啟示","3/03",2013,2013-03-03,FALSE,FALSE
"1269","公告"," MrEric/likesea/ztopip/kiyoe警告及水桶","3/03",2013,2013-03-03,FALSE,FALSE
"1270","公告"," 水桶名單","3/03",2013,2013-03-03,FALSE,FALSE
"1271","公告"," 跟tml7415道歉>_<","3/04",2013,2013-03-04,FALSE,FALSE
"1272","公告"," 水桶名單","3/04",2013,2013-03-04,FALSE,FALSE
"1273","公告"," ev331.snow21水桶+劣文說明","3/05",2013,2013-03-05,FALSE,FALSE
"1274","公告"," 水桶","3/05",2013,2013-03-05,FALSE,FALSE
"1275","公告"," 水桶jjjjjs","3/05",2013,2013-03-05,FALSE,FALSE
"1276","公告"," 水桶a9613148","3/05",2013,2013-03-05,FALSE,FALSE
"1277","公告"," 水桶","3/05",2013,2013-03-05,FALSE,FALSE
"1278","公告"," 劣退","3/06",2013,2013-03-06,FALSE,FALSE
"1279","公告"," 警告與水桶","3/06",2013,2013-03-06,FALSE,FALSE
"1280","公告"," 水桶","3/07",2013,2013-03-07,FALSE,FALSE
"1281","爆卦"," 我被檢察官蕭斌志騙到『脫褲爛』","3/07",2013,2013-03-07,FALSE,FALSE
"1282","公告"," 水桶與警告","3/08",2013,2013-03-08,FALSE,FALSE
"1283","公告"," 水桶TaiwanIsDog","3/08",2013,2013-03-08,FALSE,FALSE
"1284","公告"," 棒球板隱板期間  WBC賽事討論","3/08",2013,2013-03-08,FALSE,FALSE
"1285","公告"," marxs水桶","3/09",2013,2013-03-09,FALSE,FALSE
"1286","公告"," 水桶","3/09",2013,2013-03-09,FALSE,FALSE
"1287","公告"," 水桶 +  劣退","3/09",2013,2013-03-09,FALSE,FALSE
"1288","公告"," 水桶","3/09",2013,2013-03-09,FALSE,FALSE
"1289","問卦"," AMD","3/09",2013,2013-03-09,TRUE,FALSE
"1290","問卦"," 有沒有五霸的八卦","3/09",2013,2013-03-09,TRUE,FALSE
"1291","超幹"," 中國被古巴12:0 KO 我們還多2分被KO 我操","3/10",2013,2013-03-10,TRUE,FALSE
"1292","公告"," ★八卦板進板畫面徵選活動開始★","3/10",2013,2013-03-10,FALSE,FALSE
"1293","活動"," mer5566 八甲板","3/10",2013,2013-03-10,FALSE,FALSE
"1294","活動"," l6cm  八甲板 一段Gay少與版主的愛情故事","3/10",2013,2013-03-10,FALSE,FALSE
"1295","新聞"," 醫美回頭！開台大外科轉醫美第一槍　洪浩","3/10",2013,2013-03-10,TRUE,FALSE
"1296","活動"," 八卦哪爆落去 腹肚就烙袂停","3/10",2013,2013-03-10,FALSE,FALSE
"1297","活動"," file70042 只能露一點點","3/10",2013,2013-03-10,FALSE,FALSE
"1298","活動"," DPPIsBitch 八甲一家親","3/10",2013,2013-03-10,FALSE,FALSE
"1299","活動"," VT 隱藏3甲IN八卦","3/10",2013,2013-03-10,FALSE,FALSE
"1300","活動"," belleaya 紅白機雙截龍Style","3/10",2013,2013-03-10,FALSE,FALSE
"1301","活動"," file70042   bi","3/10",2013,2013-03-10,FALSE,FALSE
"1302","活動"," soda5566 吱吱~蛆蛆~ ","3/10",2013,2013-03-10,FALSE,FALSE
"1303","公告"," 水桶","3/11",2013,2013-03-11,FALSE,FALSE
"1304","活動"," galilei503  ( ￣□￣)／ 喔~~喔喔~~喔喔~~喔喔~爪爪","3/11",2013,2013-03-11,FALSE,FALSE
"1305","分享"," 無恥的中華棒協","3/11",2013,2013-03-11,FALSE,TRUE
"1306","活動"," QSWEET \(⊙▽⊙)/5點了","3/11",2013,2013-03-11,FALSE,FALSE
"1307","活動"," duckie 野生的..出現了!","3/11",2013,2013-03-11,FALSE,FALSE
"1308","活動","freedom8210 妓者又來抄","3/11",2013,2013-03-11,FALSE,FALSE
"1309","公告"," 水桶及警告","3/12",2013,2013-03-12,FALSE,FALSE
"1310","公告"," 水桶公告","3/13",2013,2013-03-13,FALSE,FALSE
"1311","活動"," pololo61201 八卦版刮刮樂","3/13",2013,2013-03-13,FALSE,FALSE
"1312","問卦"," 有沒有學術研究造假的八卦?","3/13",2013,2013-03-13,FALSE,FALSE
"1313","新聞"," 誰是國民黨接班人？　朱立倫遙遙領先、","3/13",2013,2013-03-13,TRUE,FALSE
"1314","Gossiping"," 看板 選情報導","3/13",2013,2013-03-13,FALSE,FALSE
"1315","活動"," five5six6 八卦兄弟檔 ","3/13",2013,2013-03-13,FALSE,FALSE
"1316","公告"," 水桶","3/13",2013,2013-03-13,FALSE,FALSE
"1317","公告"," 劣退公告","3/13",2013,2013-03-13,FALSE,FALSE
"1318","公告"," 撤除xrays水桶","3/14",2013,2013-03-14,FALSE,FALSE
"1319","問卦"," 有沒有靠釣魚告人賺錢的八卦？","3/14",2013,2013-03-14,TRUE,FALSE
"1320","公告"," 水桶及警告","3/15",2013,2013-03-15,FALSE,FALSE
"1321","公告"," 水桶名單","3/15",2013,2013-03-15,FALSE,FALSE
